date,region,confirmed,death,released
20200925,충남,475,3,379
20200925,전북,120,0,93
20200925,전남,168,0,135
20200925,경북,1530,55,1425
20200925,경남,288,0,261
20200925,제주,59,0,50
20200925,검역,1470,0,1372
20200926,서울,5178,53,4316
20200926,부산,409,4,342
20200926,대구,7130,194,6909
20200926,인천,902,8,792
20200926,광주,490,3,469
20200926,대전,358,3,310
20200926,울산,145,2,132
20200926,세종,75,0,65
20200926,경기,4313,69,3748
20200926,강원,223,3,208
20200926,충북,167,1,141
20200926,충남,475,4,385
20200926,전북,123,0,93
20200926,전남,168,0,140
20200926,경북,1533,55,1426
20200926,경남,289,0,265
20200926,제주,59,0,52
20200926,검역,1479,0,1373
20200927,서울,5212,53,4326
20200927,부산,412,4,347
20200927,대구,7130,194,6912
20200927,인천,911,8,795
20200927,광주,492,3,473
20200927,대전,358,3,313
20200927,울산,145,2,134
20200927,세종,76,0,67
20200927,경기,4334,70,3775
20200927,강원,223,3,208
20200927,충북,169,1,141
20200927,충남,477,4,393
20200927,전북,125,0,93
20200927,전남,169,1,149
20200927,경북,1539,55,1427
20200927,경남,290,0,266
20200927,제주,59,0,52
20200927,검역,1490,0,1377
20200928,서울,5231,54,4330
20200928,부산,413,4,347
20200928,대구,7130,194,6912
20200928,인천,912,8,798
20200928,광주,492,3,473
20200928,대전,358,4,316
20200928,울산,146,2,134
20200928,세종,76,0,67
20200928,경기,4348,72,3798
20200928,강원,224,3,209
20200928,충북,170,1,142
20200928,충남,477,5,400
20200928,전북,125,0,95
20200928,전남,169,1,148
20200928,경북,1543,55,1427
20200928,경남,291,0,266
20200928,제주,59,0,52
20200928,검역,1497,0,1378
20200929,서울,5242,54,4401
20200929,부산,416,4,351
20200929,대구,7130,194,6914
20200929,인천,912,8,813
20200929,광주,492,3,474
20200929,대전,358,4,318
20200929,울산,146,2,135
20200929,세종,76,0,67
20200929,경기,4358,73,3855
20200929,강원,224,3,212
20200929,충북,171,1,143
20200929,충남,479,5,404
20200929,전북,125,0,96
20200929,전남,169,1,149
20200929,경북,1545,55,1432
20200929,경남,291,0,269
20200929,제주,59,0,55
20200929,검역,1506,0,1382
20200930,서울,5293,56,4415
20200930,부산,421,4,351
20200930,대구,7132,194,6916
20200930,인천,916,8,822
20200930,광주,495,3,476
20200930,대전,360,4,322
20200930,울산,147,2,137
20200930,세종,76,0,67
20200930,경기,4384,74,3898
20200930,강원,224,3,212
20200930,충북,171,1,144
20200930,충남,484,6,417
20200930,전북,128,0,106
20200930,전남,169,2,153
20200930,경북,1551,56,1441
20200930,경남,291,0,273
20200930,제주,59,0,55
20200930,검역,1511,0,1385
20201001,서울,5323,57,4433
20201001,부산,427,4,361
20201001,대구,7133,195,6917
20201001,인천,919,8,825
20201001,광주,495,3,477
20201001,대전,360,4,326
20201001,울산,147,2,137
20201001,세종,76,0,67
20201001,경기,4405,74,3921
20201001,강원,224,3,212
20201001,충북,172,1,144
20201001,충남,487,6,422
20201001,전북,128,0,107
20201001,전남,170,2,155
20201001,경북,1556,56,1445
20201001,경남,291,0,276
20201001,제주,59,0,55
20201001,검역,1517,0,1386
20201002,서울,5334,57,4445
20201002,부산,445,4,362
20201002,대구,7133,195,6917
20201002,인천,923,8,827
20201002,광주,495,3,478
20201002,대전,360,4,333
20201002,울산,147,2,137
20201002,세종,76,0,68
20201002,경기,4424,75,3948
20201002,강원,224,3,212
20201002,충북,172,1,144
20201002,충남,488,6,425
20201002,전북,128,0,111
20201002,전남,170,2,156
20201002,경북,1560,56,1448
20201002,경남,291,0,278
20201002,제주,59,0,55
20201002,검역,1523,0,1389
20201003,서울,5360,59,4456
20201003,부산,453,4,366
20201003,대구,7133,195,6917
20201003,인천,930,8,830
20201003,광주,495,3,478
20201003,대전,362,4,333
20201003,울산,147,2,139
20201003,세종,76,0,68
20201003,경기,4434,77,3976
20201003,강원,224,3,212
20201003,충북,173,1,144
20201003,충남,489,6,428
20201003,전북,129,0,111
20201003,전남,173,2,156
20201003,경북,1562,56,1449
20201003,경남,291,0,279
20201003,제주,59,0,56
20201003,검역,1537,0,1389
20201004,서울,5376,60,4466
20201004,부산,458,4,374
20201004,대구,7135,195,6918
20201004,인천,936,8,831
20201004,광주,496,3,481
20201004,대전,364,4,333
20201004,울산,148,2,140
20201004,세종,76,0,68
20201004,경기,4450,77,4004
20201004,강원,224,3,212
20201004,충북,175,1,144
20201004,충남,489,6,428
20201004,전북,129,0,112
20201004,전남,173,2,156
20201004,경북,1566,56,1452
20201004,경남,291,0,281
20201004,제주,59,0,56
20201004,검역,1546,0,1389
20201005,서울,5395,61,4475
20201005,부산,463,4,375
20201005,대구,7136,195,6920
20201005,인천,941,8,836
20201005,광주,496,3,481
20201005,대전,365,4,334
20201005,울산,152,2,140
20201005,세종,77,0,68
20201005,경기,4477,77,4021
20201005,강원,224,3,212
20201005,충북,176,1,144
20201005,충남,491,6,431
20201005,전북,132,0,112
20201005,전남,173,2,156
20201005,경북,1567,56,1453
20201005,경남,292,0,281
20201005,제주,59,0,56
20201005,검역,1548,0,1391
20201006,서울,5410,61,4584
20201006,부산,466,4,378
20201006,대구,7136,195,6920
20201006,인천,945,8,848
20201006,광주,496,3,485
20201006,대전,368,4,337
20201006,울산,153,2,140
20201006,세종,77,0,69
20201006,경기,4512,77,4058
20201006,강원,224,3,214
20201006,충북,176,1,146
20201006,충남,491,6,435
20201006,전북,141,0,112
20201006,전남,173,2,157
20201006,경북,1567,56,1459
20201006,경남,292,0,282
20201006,제주,59,0,58
20201006,검역,1553,0,1401
20201007,서울,5443,61,4736
20201007,부산,468,4,391
20201007,대구,7137,196,6921
20201007,인천,951,8,858
20201007,광주,496,3,487
20201007,대전,370,4,345
20201007,울산,154,2,140
20201007,세종,78,0,72
20201007,경기,4565,79,4098
20201007,강원,224,3,216
20201007,충북,176,1,151
20201007,충남,491,6,440
20201007,전북,149,0,114
20201007,전남,173,2,157
20201007,경북,1567,56,1461
20201007,경남,292,0,283
20201007,제주,59,0,59
20201007,검역,1560,0,1405
20201008,서울,5463,62,4809
20201008,부산,473,4,392
20201008,대구,7137,196,6926
20201008,인천,956,8,862
20201008,광주,496,3,489
20201008,대전,377,4,347
20201008,울산,154,2,141
20201008,세종,78,0,72
20201008,경기,4589,80,4125
20201008,강원,224,3,217
20201008,충북,177,1,154
20201008,충남,491,6,446
20201008,전북,149,0,114
20201008,전남,173,2,158
20201008,경북,1568,56,1464
20201008,경남,295,0,283
20201008,제주,59,0,59
20201008,검역,1563,0,1405
20201009,서울,5485,62,4846
20201009,부산,478,4,394
20201009,대구,7138,196,6927
20201009,인천,956,8,873
20201009,광주,496,3,489
20201009,대전,382,5,350
20201009,울산,154,2,144
20201009,세종,78,0,73
20201009,경기,4601,80,4160
20201009,강원,224,3,218
20201009,충북,178,1,154
20201009,충남,491,6,446
20201009,전북,149,0,115
20201009,전남,174,2,163
20201009,경북,1568,56,1466
20201009,경남,296,0,285
20201009,제주,59,0,59
20201009,검역,1569,0,1407
20201010,서울,5510,63,4847
20201010,부산,481,4,399
20201010,대구,7139,196,6929
20201010,인천,964,8,879
20201010,광주,496,3,490
20201010,대전,383,5,351
20201010,울산,154,2,144
20201010,세종,78,0,73
20201010,경기,4625,81,4183
20201010,강원,224,3,218
20201010,충북,178,1,154
20201010,충남,494,6,448
20201010,전북,149,0,117
20201010,전남,176,2,166
20201010,경북,1568,56,1468
20201010,경남,296,0,286
20201010,제주,59,0,59
20201010,검역,1574,0,1413
20201011,서울,5533,64,4878
20201011,부산,484,4,399
20201011,대구,7140,196,6931
20201011,인천,965,8,882
20201011,광주,496,3,490
20201011,대전,385,5,351
20201011,울산,155,2,144
20201011,세종,78,0,73
20201011,경기,4646,82,4202
20201011,강원,226,3,219
20201011,충북,178,1,154
20201011,충남,495,6,455
20201011,전북,149,0,118
20201011,전남,176,2,166
20201011,경북,1568,56,1470
20201011,경남,296,0,286
20201011,제주,59,0,59
20201011,검역,1577,0,1416
20201012,서울,5564,64,4894
20201012,부산,488,4,400
20201012,대구,7140,196,6931
20201012,인천,968,8,883
20201012,광주,497,3,492
20201012,대전,398,5,351
20201012,울산,155,2,144
20201012,세종,78,0,74
20201012,경기,4675,83,4213
20201012,강원,227,3,219
20201012,충북,178,1,154
20201012,충남,497,6,455
20201012,전북,151,0,119
20201012,전남,176,2,166
20201012,경북,1569,56,1471
20201012,경남,297,0,286
20201012,제주,59,0,59
20201012,검역,1586,0,1418
20201013,서울,5584,65,4965
20201013,부산,489,4,406
20201013,대구,7141,196,6933
20201013,인천,968,8,887
20201013,광주,499,3,493
20201013,대전,408,5,352
20201013,울산,155,2,144
20201013,세종,78,0,74
20201013,경기,4713,83,4248
20201013,강원,231,3,219
20201013,충북,179,1,156
20201013,충남,499,6,455
20201013,전북,152,0,119
20201013,전남,176,2,166
20201013,경북,1570,56,1481
20201013,경남,297,0,286
20201013,제주,59,0,59
20201013,검역,1596,0,1420
20201014,서울,5607,66,5050
20201014,부산,491,4,423
20201014,대구,7141,196,6933
20201014,인천,976,8,901
20201014,광주,499,3,493
20201014,대전,412,5,354
20201014,울산,156,2,144
20201014,세종,78,0,74
20201014,경기,4744,86,4277
20201014,강원,231,3,220
20201014,충북,179,1,157
20201014,충남,500,6,458
20201014,전북,152,0,123
20201014,전남,176,2,166
20201014,경북,1570,56,1490
20201014,경남,297,0,286
20201014,제주,59,0,59
20201014,검역,1610,0,1422
20201015,서울,5632,66,5055
20201015,부산,546,5,428
20201015,대구,7141,196,6934
20201015,인천,987,8,904
20201015,광주,499,3,493
20201015,대전,413,5,354
20201015,울산,156,2,145
20201015,세종,78,0,74
20201015,경기,4752,86,4299
20201015,강원,232,3,220
20201015,충북,180,1,157
20201015,충남,500,6,464
20201015,전북,153,0,123
20201015,전남,176,2,166
20201015,경북,1571,56,1497
20201015,경남,297,0,286
20201015,제주,59,0,59
20201015,검역,1616,0,1424
20201016,서울,5650,67,5091
20201016,부산,546,6,437
20201016,대구,7141,196,6935
20201016,인천,991,8,908
20201016,광주,499,3,493
20201016,대전,415,5,354
20201016,울산,156,2,146
20201016,세종,78,0,74
20201016,경기,4769,86,4327
20201016,강원,232,3,220
20201016,충북,180,1,159
20201016,충남,501,6,466
20201016,전북,155,0,127
20201016,전남,176,2,166
20201016,경북,1571,56,1504
20201016,경남,297,0,287
20201016,제주,59,0,59
20201016,검역,1619,0,1427
20201017,서울,5668,68,5119
20201017,부산,552,6,445
20201017,대구,7142,196,6936
20201017,인천,993,8,912
20201017,광주,500,3,493
20201017,대전,415,5,357
20201017,울산,156,2,147
20201017,세종,78,0,75
20201017,경기,4801,86,4348
20201017,강원,235,3,220
20201017,충북,180,1,160
20201017,충남,503,7,468
20201017,전북,155,0,128
20201017,전남,177,2,166
20201017,경북,1571,56,1505
20201017,경남,299,0,287
20201017,제주,59,0,59
20201017,검역,1624,0,1433
20201018,서울,5688,69,5132
20201018,부산,556,6,449
20201018,대구,7142,196,6937
20201018,인천,994,8,916
20201018,광주,500,3,493
20201018,대전,416,5,359
20201018,울산,156,2,148
20201018,세종,78,0,75
20201018,경기,4851,86,4369
20201018,강원,237,3,220
20201018,충북,180,1,160
20201018,충남,503,7,472
20201018,전북,155,0,128
20201018,전남,177,2,167
20201018,경북,1571,56,1506
20201018,경남,299,0,288
20201018,제주,59,0,59
20201018,검역,1637,0,1434
20201019,서울,5702,69,5161
20201019,부산,571,6,449
20201019,대구,7142,196,6938
20201019,인천,999,8,920
20201019,광주,502,3,493
20201019,대전,418,5,361
20201019,울산,156,2,149
20201019,세종,78,0,75
20201019,경기,4869,86,4385
20201019,강원,238,3,220
20201019,충북,181,1,161
20201019,충남,505,7,473
20201019,전북,156,0,129
20201019,전남,177,2,167
20201019,경북,1573,56,1506
20201019,경남,300,0,288
20201019,제주,59,0,59
20201019,검역,1649,0,1434
20201020,서울,5713,69,5217
20201020,부산,573,6,449
20201020,대구,7142,196,6940
20201020,인천,1002,9,925
20201020,광주,502,3,493
20201020,대전,419,5,366
20201020,울산,156,2,150
20201020,세종,78,0,75
20201020,경기,4897,87,4405
20201020,강원,241,3,220
20201020,충북,183,2,161
20201020,충남,507,7,476
20201020,전북,156,0,132
20201020,전남,177,2,167
20201020,경북,1575,56,1507
20201020,경남,301,0,290
20201020,제주,59,0,59
20201020,검역,1652,0,1434
20201021,서울,5730,71,5268
20201021,부산,583,6,460
20201021,대구,7142,196,6941
20201021,인천,1008,9,929
20201021,광주,503,3,493
20201021,대전,423,5,367
20201021,울산,157,2,152
20201021,세종,78,0,76
20201021,경기,4921,88,4439
20201021,강원,243,3,220
20201021,충북,184,2,162
20201021,충남,507,7,479
20201021,전북,156,0,134
20201021,전남,178,2,168
20201021,경북,1577,56,1507
20201021,경남,301,0,292
20201021,제주,59,0,59
20201021,검역,1674,0,1438
20201022,서울,5748,74,5283
20201022,부산,588,6,464
20201022,대구,7144,196,6941
20201022,인천,1012,9,937
20201022,광주,503,3,494
20201022,대전,423,5,373
20201022,울산,157,2,152
20201022,세종,78,0,77
20201022,경기,4988,88,4461
20201022,강원,245,3,220
20201022,충북,184,2,164
20201022,충남,518,7,481
20201022,전북,158,0,134
20201022,전남,178,2,168
20201022,경북,1578,56,1508
20201022,경남,301,0,292
20201022,제주,59,0,59
20201022,검역,1681,0,1439
20201023,서울,5768,74,5304
20201023,부산,588,7,467
20201023,대구,7149,196,6941
20201023,인천,1017,9,940
20201023,광주,509,3,494
20201023,대전,423,5,377
20201023,울산,157,2,152
20201023,세종,78,0,77
20201023,경기,5091,88,4490
20201023,강원,246,3,220
20201023,충북,184,2,165
20201023,충남,522,7,482
20201023,전북,160,0,138
20201023,전남,179,2,169
20201023,경북,1578,57,1508
20201023,경남,301,0,294
20201023,제주,59,0,59
20201023,검역,1689,0,1440
20201024,서울,5790,74,5350
20201024,부산,588,7,470
20201024,대구,7149,196,6942
20201024,인천,1019,9,945
20201024,광주,509,3,495
20201024,대전,428,5,380
20201024,울산,157,2,152
20201024,세종,78,0,78
20201024,경기,5126,89,4534
20201024,강원,246,3,221
20201024,충북,184,2,167
20201024,충남,527,8,483
20201024,전북,160,0,139
20201024,전남,181,2,169
20201024,경북,1578,57,1509
20201024,경남,301,0,294
20201024,제주,59,0,59
20201024,검역,1695,0,1447
20201025,서울,5807,74,5350
20201025,부산,589,7,475
20201025,대구,7150,196,6942
20201025,인천,1019,9,950
20201025,광주,509,3,495
20201025,대전,429,5,383
20201025,울산,158,2,152
20201025,세종,78,0,78
20201025,경기,5153,89,4550
20201025,강원,246,3,224
20201025,충북,184,2,168
20201025,충남,529,8,483
20201025,전북,160,0,139
20201025,전남,181,2,169
20201025,경북,1578,57,1510
20201025,경남,303,0,294
20201025,제주,59,0,59
20201025,검역,1704,0,1448
20201026,서울,5827,74,5368
20201026,부산,589,7,475
20201026,대구,7150,196,6942
20201026,인천,1022,9,953
20201026,광주,509,3,495
20201026,대전,430,5,385
20201026,울산,159,2,152
20201026,세종,79,0,78
20201026,경기,5220,89,4563
20201026,강원,246,3,224
20201026,충북,186,2,168
20201026,충남,530,8,483
20201026,전북,160,0,139
20201026,전남,181,2,169
20201026,경북,1581,57,1510
20201026,경남,306,0,294
20201026,제주,59,0,59
20201026,검역,1721,0,1448
20201027,서울,5851,76,5394
20201027,부산,590,7,478
20201027,대구,7150,196,6942
20201027,인천,1024,9,956
20201027,광주,509,3,497
20201027,대전,435,6,390
20201027,울산,159,2,153
20201027,세종,79,0,78
20201027,경기,5255,89,4584
20201027,강원,252,3,228
20201027,충북,187,2,168
20201027,충남,531,8,484
20201027,전북,160,0,140
20201027,전남,184,2,169
20201027,경북,1581,57,1511
20201027,경남,311,0,294
20201027,제주,59,0,59
20201027,검역,1726,0,1456
20201028,서울,5876,77,5434
20201028,부산,590,7,483
20201028,대구,7152,196,6942
20201028,인천,1034,9,959
20201028,광주,509,3,498
20201028,대전,442,6,400
20201028,울산,159,2,153
20201028,세종,79,0,78
20201028,경기,5286,89,4607
20201028,강원,266,3,228
20201028,충북,187,2,169
20201028,충남,532,8,484
20201028,전북,163,0,143
20201028,전남,184,2,174
20201028,경북,1586,57,1511
20201028,경남,314,0,295
20201028,제주,59,0,59
20201028,검역,1728,0,1456
20201029,서울,5912,78,5462
20201029,부산,590,7,487
20201029,대구,7155,196,6943
20201029,인천,1039,9,975
20201029,광주,511,3,498
20201029,대전,442,6,401
20201029,울산,161,2,153
20201029,세종,79,0,78
20201029,경기,5344,89,4638
20201029,강원,273,3,228
20201029,충북,187,2,172
